beneficiary_id,village_id,village_name,gp_id,block_id,district,state,first_name,last_name,father_husband_name,gender,age,tribal_community,family_size,annual_income,education_level,occupation,aadhaar_number,mobile_number,bank_account,ifsc_code,created_date,updated_date
FRA_00001087,VIL_000055,लखनऊ,GP_000014,BLK_000001,Mandla,Madhya Pradesh,दीपक,मालिक,आकाङ्क्षा,Male,36,Baiga,8,18049,Illiterate,Animal_Husbandry,7181-6041-7736,+91-8201678766,BANK_421534498246,SBIN0077237,2021-08-19,2024-11-25
FRA_00001088,VIL_000055,लखनऊ,GP_000014,BLK_000001,Mandla,Madhya Pradesh,चन्द्रकान्त,हजारिका,रामचन्द्र,Male,67,Baiga,7,29282,Middle,Forest_Produce,9207-9499-3923,+91-8182976568,BANK_895992951444,SBIN0027596,2022-07-30,2025-02-15
FRA_00001089,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,सुरेन्द्र,छेत्री,सुरेन्द्र,Male,61,Bhil,2,52971,Illiterate,Daily_Labor,4912-4352-4541,+91-7897378330,BANK_941683589483,SBIN0056538,2022-04-08,2024-09-29
FRA_00001090,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,यश,नाथ,सवितृ,Male,71,Bharia,4,56297,Illiterate,Animal_Husbandry,4635-3316-2674,+91-7386794567,BANK_882090243910,SBIN0088624,2025-02-23,2025-03-25
FRA_00001091,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,अमिता,मल्होत्रा,महात्मा,Female,51,Kol,7,31223,Graduate,Agriculture,4254-4950-2497,+91-9709581467,BANK_317663715437,SBIN0074563,2023-01-18,2024-11-07
FRA_00001092,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,दयाराम,पवार,संदीप,Male,26,Kol,7,57338,Primary,Agriculture,7662-1569-2258,+91-7360198670,BANK_928577060855,SBIN0090199,2022-05-31,2025-01-12
FRA_00001093,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,कमला,देशपांडे,मधुकर,Female,66,Bhil,5,27492,Secondary,Animal_Husbandry,9592-1137-1174,+91-7793833723,BANK_133546646044,SBIN0086820,2025-04-10,2024-12-09
FRA_00001094,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,देवराज,चोधरी,काम,Male,39,Kol,2,31765,Graduate,Agriculture,5004-7181-6469,+91-9028397150,BANK_871534324738,SBIN0075188,2022-11-08,2024-10-11
FRA_00001095,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,मञ्जुला,खान,अर्जुन,Female,64,Bhil,8,30689,Secondary,Agriculture,4501-7418-7027,+91-9618824611,BANK_481359090631,SBIN0027553,2025-02-09,2025-01-20
FRA_00001096,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,स्वप्निल,वेंकटएसन,मोहन,Male,22,Bhil,6,24294,Illiterate,Daily_Labor,2783-9834-5788,+91-7969992961,BANK_534785335466,SBIN0079453,2022-11-06,2025-01-20
FRA_00001097,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,रुपिन्द्र,रंगराजन,अभय,Female,39,Gond,6,33257,Secondary,Forest_Produce,3795-3583-4532,+91-9605191157,BANK_656636199375,SBIN0029383,2022-04-29,2024-11-18
FRA_00001098,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,आदित्य,मजूमदार,श्यामल,Male,33,Kol,4,58934,Middle,Animal_Husbandry,2257-2511-5180,+91-7156692709,BANK_919030579843,SBIN0048528,2024-09-10,2024-12-12
FRA_00001099,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,महात्मा,मालिक,प्रभु,Male,51,Bharia,5,20616,Middle,Agriculture,6529-4893-9067,+91-8698644755,BANK_578582491425,SBIN0016076,2020-12-13,2024-11-19
FRA_00001100,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,सुधीर,पटेल,कृष्ण,Male,25,Baiga,5,17355,Illiterate,Forest_Produce,1907-9523-4328,+91-8551866607,BANK_535469267066,SBIN0089616,2023-06-05,2025-04-22
FRA_00001101,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,प्रभाकर,सेन,सुधीर,Male,70,Gond,5,35184,Secondary,Agriculture,6249-4487-2637,+91-7753801786,BANK_339519995156,SBIN0043295,2024-01-22,2025-01-01
FRA_00001102,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,राधा,घोष,मञ्जुनाथ,Female,40,Gond,8,71333,Graduate,Forest_Produce,8147-2782-8952,+91-9690274244,BANK_636215636219,SBIN0065636,2023-07-05,2025-02-27
FRA_00001103,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,जगदीश,तमांग,इला,Male,57,Baiga,6,49574,Middle,Agriculture,2897-4966-5980,+91-9381691296,BANK_971899659879,SBIN0079181,2022-04-20,2025-02-04
FRA_00001104,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,मञ्जुला,पटेल,शेष,Female,67,Baiga,4,54117,Primary,Animal_Husbandry,9660-3236-7675,+91-7198086379,BANK_354313434957,SBIN0094559,2025-07-28,2025-07-29
FRA_00001105,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,अर्चना,बलासुब्रमानियम,अकबर,Female,57,Gond,2,28431,Middle,Animal_Husbandry,1295-1778-9313,+91-8581590870,BANK_722741011329,SBIN0086132,2023-03-29,2025-06-30
FRA_00001106,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,कर्ण,रोद्रिगुएस,रञ्जित,Male,69,Bhil,4,38826,Illiterate,Animal_Husbandry,5181-3713-7600,+91-9567747775,BANK_730098166337,SBIN0091759,2024-09-11,2025-05-23
FRA_00001107,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,सारिका,कुमार,कम्बोज,Female,67,Bharia,6,64265,Middle,Animal_Husbandry,2468-9555-5842,+91-7623547867,BANK_961292403163,SBIN0057996,2024-04-06,2025-08-24
FRA_00001108,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,सुनीती,ताम्बे,गुलज़ार,Female,58,Bharia,3,34258,Middle,Agriculture,5823-1348-9199,+91-8329693075,BANK_781050737334,SBIN0035487,2021-09-26,2025-09-07
FRA_00001109,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,गुलज़ार,चोपरा,कशोर,Male,74,Baiga,2,39242,Primary,Daily_Labor,3314-8043-7622,+91-9421997056,BANK_164156198716,SBIN0063453,2022-05-16,2025-09-05
FRA_00001110,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,गोविंदा,तिवारी,राज,Male,53,Kol,3,67165,Illiterate,Animal_Husbandry,7843-1500-8241,+91-7746957631,BANK_339441319604,SBIN0050567,2024-01-07,2025-08-09
FRA_00001111,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,किरण,सेन,नारायण,Male,51,Bharia,3,57700,Graduate,Daily_Labor,4997-9523-3269,+91-9822906661,BANK_718033191430,SBIN0012293,2022-05-13,2025-09-07
FRA_00001112,VIL_000056,मोकोकचुंग,GP_000014,BLK_000001,Mandla,Madhya Pradesh,इन्द्रजित,जयरामन,नवीन,Female,70,Gond,4,68408,Illiterate,Forest_Produce,8113-6592-1490,+91-9359020198,BANK_262281370947,SBIN0063245,2025-03-20,2024-10-14
FRA_00001113,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,कुमारी,द्विवेदी,जौहर,Female,52,Baiga,5,49870,Illiterate,Animal_Husbandry,7198-6647-7667,+91-9707344826,BANK_339784651265,SBIN0011957,2025-06-01,2025-09-07
FRA_00001114,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,लीलावती,गुप्ता,किरण,Female,69,Kol,2,34099,Primary,Daily_Labor,6518-2969-5127,+91-7824809391,BANK_395395904643,SBIN0062254,2024-02-17,2025-03-26
FRA_00001115,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,प्रभाकर,अगरवाल,शिव,Male,33,Bharia,8,55729,Graduate,Daily_Labor,1664-1482-3690,+91-9054786772,BANK_348044380852,SBIN0010128,2022-06-02,2024-12-02
FRA_00001116,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,जितेन्द्र,तिवारी,सुरज,Male,60,Bharia,5,66206,Secondary,Agriculture,1903-2913-7343,+91-9164231147,BANK_182472214043,SBIN0020644,2024-11-08,2025-03-31
FRA_00001117,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,ऋषि,दुत्ता,सचिन,Male,70,Bharia,4,18340,Illiterate,Agriculture,7147-9647-1917,+91-9628810402,BANK_407727041751,SBIN0020499,2025-07-29,2024-09-29
FRA_00001118,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,अंकिता,सैनी,शनि,Female,58,Bharia,2,57125,Illiterate,Animal_Husbandry,7681-3903-9549,+91-7841381999,BANK_743694654197,SBIN0068106,2024-07-08,2025-05-24
FRA_00001119,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,नेहा,गावडे,िनशा,Female,58,Baiga,2,63281,Primary,Daily_Labor,5425-1275-9114,+91-8892575403,BANK_759031356601,SBIN0046896,2022-04-05,2025-02-02
FRA_00001120,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,माया,सरकार,कपिल,Female,28,Gond,7,73854,Primary,Animal_Husbandry,7744-3130-3247,+91-8479833057,BANK_709968946770,SBIN0022067,2025-01-20,2025-02-07
FRA_00001121,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,लावण्या,चोपरा,श्रेष्ठ,Female,64,Kol,5,21251,Primary,Agriculture,5317-1372-7509,+91-9250483146,BANK_687013076419,SBIN0044445,2022-02-23,2025-09-04
FRA_00001122,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,रामकृष्ण,खान,ज़स्विन्देर्,Male,30,Baiga,3,74489,Primary,Agriculture,3173-6147-6863,+91-7735506683,BANK_478827362198,SBIN0062600,2022-04-29,2025-03-16
FRA_00001123,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,सतीश,वेंकटएसन,हरीश,Male,47,Bharia,2,75850,Illiterate,Forest_Produce,3691-2665-2287,+91-9589552483,BANK_100701723862,SBIN0059785,2023-08-18,2024-12-09
FRA_00001124,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,प्रदीप,साहा,कृष्ण,Male,32,Kol,3,82278,Middle,Forest_Produce,8663-9122-9947,+91-9462887346,BANK_482150870316,SBIN0059280,2020-11-01,2025-08-19
FRA_00001125,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,आदित्य,जेटली,इन्द्रजित,Male,30,Baiga,5,24743,Graduate,Daily_Labor,6031-5335-1805,+91-7724533378,BANK_739368408033,SBIN0052339,2023-08-29,2025-07-10
FRA_00001126,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,प्रबोध,कौल,दर्शन,Male,27,Kol,4,81881,Illiterate,Agriculture,8064-5512-5665,+91-7227204294,BANK_594937031049,SBIN0036855,2023-06-27,2025-02-19
FRA_00001127,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,प्रेमा,कलिता,प्रसन्न,Female,71,Gond,5,76656,Graduate,Agriculture,3322-8589-9186,+91-9865930113,BANK_286888590399,SBIN0034464,2024-03-19,2025-03-04
FRA_00001128,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,लाल,यादव,शेखर,Male,18,Baiga,7,27093,Secondary,Forest_Produce,2676-4168-5277,+91-9230911179,BANK_286486911894,SBIN0085041,2022-10-28,2025-07-03
FRA_00001129,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,ऐश्वर्या,चक्रवर्ती,कृष्ण,Female,65,Kol,8,72400,Primary,Animal_Husbandry,4795-9836-4981,+91-7493858811,BANK_666283174776,SBIN0033228,2021-06-19,2025-06-24
FRA_00001130,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,ज्योत्स्ना,शाह,विपिन,Female,44,Gond,4,45003,Graduate,Animal_Husbandry,1375-9074-9922,+91-9734391601,BANK_544222837582,SBIN0099226,2023-08-01,2025-07-01
FRA_00001131,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,ख़ान,सिंह,लक्ष्मण,Male,47,Kol,7,23007,Secondary,Animal_Husbandry,4865-7636-9491,+91-7629402424,BANK_971277499692,SBIN0012026,2021-05-30,2025-06-26
FRA_00001132,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,कुमारी,चोपरा,ऋषि,Female,66,Gond,5,33825,Illiterate,Forest_Produce,3956-4668-6722,+91-8408279416,BANK_274692997467,SBIN0021296,2021-01-30,2024-11-16
FRA_00001133,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,अवन्ती,बुरुाह,विजया,Female,61,Bhil,2,58915,Graduate,Animal_Husbandry,2718-5340-7634,+91-9445690964,BANK_903804591956,SBIN0019550,2023-03-06,2024-10-22
FRA_00001134,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,बलदेव,सक्सेना,कैलाश,Male,22,Bharia,3,57911,Graduate,Animal_Husbandry,8482-1646-9753,+91-9928574976,BANK_358851311565,SBIN0066355,2021-02-04,2025-03-29
FRA_00001135,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,निखिला,चोपरा,सुमन,Female,68,Bharia,8,17118,Primary,Forest_Produce,1619-6421-1555,+91-9599170463,BANK_901835146518,SBIN0040120,2022-10-20,2025-07-20
FRA_00001136,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,सीता,पवार,सेठ,Female,64,Bharia,7,47869,Graduate,Daily_Labor,3129-5884-6533,+91-9618770275,BANK_707790295172,SBIN0092511,2023-08-13,2025-05-22
FRA_00001137,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,अभय,चोपरा,सुमन्त्र,Male,59,Gond,4,60453,Secondary,Animal_Husbandry,1586-8231-2501,+91-8533036464,BANK_297240572153,SBIN0040838,2025-07-02,2025-04-09
FRA_00001138,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,भरत,दुत्ता,धनञ्जय,Female,46,Kol,5,40688,Graduate,Forest_Produce,1429-8405-5503,+91-8634012980,BANK_184955517958,SBIN0090481,2021-02-09,2025-04-25
FRA_00001139,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,चन्दना,सुब्रमण्यम,सवितृ,Male,64,Kol,5,84756,Secondary,Animal_Husbandry,9879-3456-8151,+91-9172418074,BANK_888114584900,SBIN0030173,2021-03-15,2025-04-16
FRA_00001140,VIL_000057,चंडीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,चन्दना,मिश्रा,प्रसन्न,Male,38,Bharia,6,40710,Secondary,Agriculture,9718-6214-9591,+91-7002811590,BANK_806086583259,SBIN0034410,2021-12-26,2025-01-23
FRA_00001141,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,विपुल,आहूजा,प्रमोद,Male,41,Gond,7,50301,Illiterate,Daily_Labor,7392-7241-6437,+91-9944682895,BANK_724731492227,SBIN0015022,2021-01-19,2025-06-06
FRA_00001142,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,शङ्कर,टंडन,हर्शद,Male,61,Gond,3,51647,Graduate,Forest_Produce,6613-7136-5396,+91-8078920420,BANK_531745509504,SBIN0070383,2022-03-07,2025-07-31
FRA_00001143,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,राधा,राव,विजया,Female,30,Baiga,4,53556,Primary,Forest_Produce,3180-9727-5411,+91-8680987305,BANK_314493266194,SBIN0081589,2025-06-01,2025-02-24
FRA_00001144,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,रजनीकांत,जैन,राज,Male,39,Kol,3,49174,Illiterate,Daily_Labor,4057-9733-6535,+91-9075769888,BANK_477721003594,SBIN0060997,2021-08-05,2025-06-20
FRA_00001145,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,बृजेश,लोबो,सुरेन्द्र,Male,54,Baiga,5,44052,Primary,Daily_Labor,9679-7062-2674,+91-7960155647,BANK_658086244149,SBIN0023921,2024-08-02,2024-12-17
FRA_00001146,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,आनन्दा,भरद्वाज,अभय,Female,41,Bhil,2,79177,Graduate,Daily_Labor,7328-6314-1256,+91-9619431200,BANK_930304973523,SBIN0073932,2022-03-29,2025-04-30
FRA_00001147,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,परवीन,शाह,हरि,Female,70,Bhil,3,15996,Primary,Daily_Labor,2965-9393-2220,+91-7486176930,BANK_632206063817,SBIN0088512,2025-01-08,2025-05-09
FRA_00001148,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,लता,झा,सुमन,Female,28,Gond,3,83359,Middle,Forest_Produce,5409-1617-2409,+91-8564328817,BANK_530399471016,SBIN0050315,2023-01-08,2025-06-03
FRA_00001149,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,कुमार,शर्मा,ब्रह्मा,Male,38,Bhil,5,29093,Middle,Daily_Labor,4314-2756-4548,+91-7745218312,BANK_780177263760,SBIN0038110,2024-04-19,2025-06-26
FRA_00001150,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,श्यामला,श्रीवास्तव,सेठ,Female,48,Bharia,2,46214,Secondary,Animal_Husbandry,6198-1750-1263,+91-9666190302,BANK_266844898382,SBIN0094320,2023-01-09,2025-09-16
FRA_00001151,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,कर्ण,प्रधान,सिद्धार्थ,Male,36,Gond,2,61381,Primary,Animal_Husbandry,7273-9670-2999,+91-9989635979,BANK_678067099286,SBIN0071982,2023-04-19,2025-04-09
FRA_00001152,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,देवदान,श्रीवास्तव,धवल,Male,56,Baiga,8,77654,Illiterate,Daily_Labor,6914-3126-4850,+91-9208711729,BANK_712147872180,SBIN0055654,2024-11-11,2025-07-04
FRA_00001153,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,दमयंती,नारायण,वासिष्ठ,Female,28,Baiga,4,71118,Secondary,Agriculture,6315-9297-7807,+91-8931788987,BANK_587645926313,SBIN0046639,2022-07-02,2025-03-18
FRA_00001154,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,मोहना,बोस,नवीन,Female,73,Baiga,3,79580,Middle,Daily_Labor,5581-9869-6562,+91-9526820394,BANK_973440482622,SBIN0051592,2023-11-15,2025-05-04
FRA_00001155,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,ज्योत्सना,जेटली,हर्शद,Female,29,Bharia,3,54916,Graduate,Agriculture,2359-8014-6444,+91-7109073907,BANK_107950040920,SBIN0015164,2022-04-26,2025-03-02
FRA_00001156,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,इला,बलासुब्रमानियम,कशोर,Male,27,Bhil,4,45090,Graduate,Forest_Produce,2191-4873-3148,+91-9760162878,BANK_228106316927,SBIN0052726,2024-11-20,2025-02-18
FRA_00001157,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,श्यामा,साहा,गौतम,Female,22,Baiga,2,57464,Middle,Animal_Husbandry,1553-9548-4343,+91-9720508948,BANK_566575204330,SBIN0082816,2024-10-20,2025-03-17
FRA_00001158,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,रोहन,मालिक,अमित,Male,61,Gond,4,54749,Middle,Animal_Husbandry,7321-9038-3360,+91-9145698913,BANK_344541063113,SBIN0065452,2022-12-31,2025-03-29
FRA_00001159,VIL_000058,अलीगढ,GP_000015,BLK_000001,Mandla,Madhya Pradesh,सुदर्शना,खत्री,प्रभात,Female,75,Kol,7,53360,Secondary,Forest_Produce,1104-3125-7001,+91-9213256853,BANK_915978459671,SBIN0031981,2024-03-16,2025-06-02
